number,value,datetime_start,datetime_complete,duration,params_d_period,params_ema_period,params_k_period,params_left_bars,params_max_separation,params_min_close_ratio,params_min_separation,params_overbought,params_oversold,params_right_bars,params_rr_target,user_attrs_avg_profit_factor,user_attrs_avg_quarter_return,user_attrs_full_total_trades,user_attrs_max_drawdown_pct,user_attrs_max_quarter_drawdown_worst,user_attrs_min_profit_factor,user_attrs_min_trades_per_period,user_attrs_positive_ratio,user_attrs_profit_factor,user_attrs_q_2024-Q1_drawdown,user_attrs_q_2024-Q1_pf,user_attrs_q_2024-Q1_return,user_attrs_q_2024-Q1_trades,user_attrs_q_2024-Q2_drawdown,user_attrs_q_2024-Q2_pf,user_attrs_q_2024-Q2_return,user_attrs_q_2024-Q2_trades,user_attrs_q_2024-Q3_drawdown,user_attrs_q_2024-Q3_pf,user_attrs_q_2024-Q3_return,user_attrs_q_2024-Q3_trades,user_attrs_q_2024-Q4_drawdown,user_attrs_q_2024-Q4_pf,user_attrs_q_2024-Q4_return,user_attrs_q_2024-Q4_trades,user_attrs_q_2025-Q1_drawdown,user_attrs_q_2025-Q1_pf,user_attrs_q_2025-Q1_return,user_attrs_q_2025-Q1_trades,user_attrs_q_2025-Q2_drawdown,user_attrs_q_2025-Q2_pf,user_attrs_q_2025-Q2_return,user_attrs_q_2025-Q2_trades,user_attrs_total_return_pct,user_attrs_total_trades,user_attrs_win_rate,state
24,-9999.0,2026-04-28 13:05:19.032731,2026-04-28 13:05:26.634317,0 days 00:00:07.601586,3,30,11,5,39,0.9,11,81,13,5,2.8,1.9082909655024878,0.505539921859253,33,-2.1294683594564328,-2.1294683594564328,0.0,2,0.6666666666666666,1.6206173065576062,-0.6570625596931752,0.0,-0.4064700000000032,2,-2.1294683594564328,1.148141753888372,0.19299245643769058,6,-0.7037255617369315,5.0,2.060085981425508,8,-0.5432957493937607,2.2578726095255726,1.0546888539740173,7,-1.2928790244215629,0.8255374455990147,-0.25824870728924365,6,-0.7888827463628931,2.218193984001967,0.39019094660754927,4,3.050271999999987,33,0.48484848484848486,COMPLETE
25,-9999.0,2026-04-28 13:05:26.639143,2026-04-28 13:05:34.190395,0 days 00:00:07.551252,3,31,10,6,58,0.9,18,79,14,3,2.3200000000000003,3.3797919061559,0.6907390081945852,24,-0.7802101332188871,-0.7802101332188871,0.9062637289489062,1,0.8333333333333334,3.345532964059928,-0.012093903463269986,5.0,0.21663999999999017,1,-0.7211306780670901,5.0,1.900506742193686,2,-0.24019300585326908,2.4110084303690327,0.5588834074752524,7,-0.6292652120920031,1.9614792776174614,0.6293826027122806,5,-0.24591303723141747,5.0,0.8930471532573758,4,-0.7802101332188871,0.9062637289489062,-0.05402585647107383,5,4.204860399999899,24,0.625,COMPLETE
26,-9999.0,2026-04-28 13:05:34.195235,2026-04-28 13:05:41.815583,0 days 00:00:07.620348,3,30,13,5,57,0.8,16,81,15,4,2.7600000000000002,2.208250931023166,0.7059019343749324,53,-1.6324328122294298,-1.6324328122294298,0.25601381935668893,6,0.8333333333333334,1.7477406309260668,-0.7641249749832667,1.3287772745986082,0.1916640000000136,7,-1.6324328122294298,2.0370497906002987,1.7794853671659228,14,-0.4558869042685256,3.5581167139951924,1.4929331394025747,11,-0.618936877268718,4.9519402461338045,1.5234316227145328,6,-0.9775486216202725,0.25601381935668893,-0.8853741691058903,8,-0.9431482148728101,1.1176077414544077,0.13327164607244146,7,4.282176000000026,53,0.5094339622641509,COMPLETE
27,-9999.0,2026-04-28 13:05:41.820466,2026-04-28 13:05:49.392550,0 days 00:00:07.572084,3,39,11,7,33,0.95,13,90,12,5,2.8,2.6280723603935674,0.4047236826171456,16,-1.4979372152326091,-0.9657950828143302,0.0,2,0.6666666666666666,2.2207254250576978,-0.9295170090178299,0.0,-0.44851000000001306,2,-0.9037962644154753,4.2668374740113135,1.5625783200231336,5,-0.1913702166663342,1.5015966883500913,0.13422603723221016,3,-0.5195538911346156,5.0,1.5105987022955736,2,-0.9657950828143302,0.0,-0.7730596726677086,2,0.0,5.0,0.44250870881967774,2,2.4289140000000264,16,0.5,COMPLETE
28,-9999.0,2026-04-28 13:05:49.397348,2026-04-28 13:05:57.017822,0 days 00:00:07.620474,2,49,12,6,57,0.85,14,83,11,3,2.54,0.9500161419041135,-0.18063248329521034,77,-2.4091923152899724,-2.140229019322703,0.27562545219145973,9,0.5,0.9042152343182958,-1.8765481395355226,0.27562545219145973,-1.3315959999999794,12,-2.036375194086597,1.1261631491287243,0.2057463096292178,14,-1.142746147743437,0.9305615846591411,-0.079987530793868,9,-1.2372226347434405,1.615987329600076,1.2125480297174862,16,-2.140229019322703,0.6557706473229933,-1.2272941041793883,16,-2.1085751516768445,1.0959886885222871,0.13678839585526958,10,-1.1018475999999389,77,0.36363636363636365,COMPLETE
29,-9999.0,2026-04-28 13:05:57.022868,2026-04-28 13:06:04.724437,0 days 00:00:07.701569,2,35,10,6,54,0.95,9,85,11,3,2.5,3.2617383765503853,0.7318884395871565,38,-1.5473128509150769,-1.5473128509150769,0.8041615966443092,2,0.6666666666666666,2.124162870332013,-0.22782981926180115,5.0,0.4518249999999835,2,-1.5473128509150769,3.8768937831669934,2.0831826599466696,7,-0.11869078558718071,5.0,1.0737541837966047,6,-1.034049211483027,4.010887329359735,1.2087066591751183,4,-0.778100240549196,0.8784875501312767,-0.12044527142560657,6,-1.465626872723042,0.8041615966443092,-0.30569259396983073,13,4.4516399999999345,38,0.5526315789473685,COMPLETE
30,-9999.0,2026-04-28 13:06:04.729195,2026-04-28 13:06:12.347496,0 days 00:00:07.618301,3,51,12,5,29,0.85,9,76,11,4,2.7800000000000002,1.5044169103144458,0.6372846056989087,96,-2.7301817964301764,-2.179571085989683,0.6906314395054918,13,0.6666666666666666,1.320622156351994,-2.179571085989683,0.7014558367752152,-0.9382227999999992,21,-1.4518005018625486,1.1722998558271134,0.2919513541697727,15,-0.6000383677793388,1.921628961885205,0.9652564164600363,15,-0.8350891242573766,2.5015675000523263,2.145261492681838,16,-1.9698237628099116,0.6906314395054918,-0.7795122457067261,13,-1.7752692574690805,2.0389178678413242,2.13897341658853,16,3.837738200000196,96,0.40625,COMPLETE
31,-9999.0,2026-04-28 13:06:12.352322,2026-04-28 13:06:19.932886,0 days 00:00:07.580564,3,56,12,7,47,0.8,17,86,10,4,2.4800000000000004,0.9001854987230503,-0.4086975495046811,72,-5.425881372306748,-2.7397222872224063,0.31253242548645255,8,0.3333333333333333,0.785661345296498,-1.496226253656369,0.8184045919695427,-0.2651183999999751,13,-0.5092534104984962,1.9225134578651608,0.7457258564590674,11,-0.9765719713365891,0.43212889380678937,-0.6741978839711504,8,-1.8447114469415549,0.8255775221216985,-0.42247305277041125,12,-2.7397222872224063,0.31253242548645255,-2.0725804612136134,12,-1.845052425244562,1.0899561010886576,0.23645864446799614,16,-2.450028000000004,72,0.4166666666666667,COMPLETE
32,-9999.0,2026-04-28 13:06:19.937796,2026-04-28 13:06:27.537481,0 days 00:00:07.599685,2,49,12,6,34,0.95,11,87,13,5,2.72,1.329700603481735,0.0368268742184652,44,-2.1528902860966257,-1.410073578328888,0.3058843576053447,5,0.3333333333333333,1.0375749494964337,-1.0760199662377883,0.7078841211743782,-0.30008479999996673,9,-0.9608856714591637,0.863882794227989,-0.15469180659842818,10,-1.0225811256224333,0.7799329749545051,-0.16161865358393923,6,-0.9500174661449751,2.48272156270922,1.4037731676063592,7,-1.410073578328888,0.3058843576053447,-0.9700819390442872,7,-0.2843143871052657,2.837897810218972,0.40366527693105336,5,0.20515960000004885,44,0.36363636363636365,COMPLETE
33,-9999.0,2026-04-28 13:06:27.542373,2026-04-28 13:06:35.135354,0 days 00:00:07.592981,2,55,10,6,36,0.85,12,81,13,3,2.3800000000000003,1.0493686661813582,-0.15444409413428173,119,-4.185967423134256,-2.492120851397952,0.4186074457071396,12,0.3333333333333333,0.9409492854856076,-2.492120851397952,0.5320855567100948,-1.4635194000000018,19,-1.4242499938926452,0.7527327182734961,-0.6149807627693571,19,-1.276586162617312,0.4186074457071396,-0.992054975738832,12,-1.2345218578520516,2.79957980134723,3.5185905913828863,22,-2.368399734785876,0.616241203918454,-1.928861709747487,25,-2.126119420698346,1.1769652711317349,0.5541616920671011,22,-1.0199575999998878,119,0.37815126050420167,COMPLETE
34,-9999.0,2026-04-28 13:06:35.140001,2026-04-28 13:06:42.782809,0 days 00:00:07.642808,2,47,13,5,37,0.8,13,78,11,4,2.72,1.1834510107577996,0.3584035443657189,100,-3.3006200287133476,-2.8624983424253507,0.5981752677702143,12,0.5,1.152703765020261,-2.055830550022461,2.2593716773195096,2.6934307999999962,20,-1.7421121140366504,0.5981752677702143,-0.6429606985142833,13,-0.8038097209406807,0.8350475842709267,-0.21251092894783996,12,-1.4666514552587537,1.349554468383622,0.7487746502818027,18,-2.8624983424253507,0.7271466250857769,-1.1668181126685773,20,-1.6024587879746885,1.3314104417167485,0.730505556043215,17,2.122388400000075,100,0.35,COMPLETE
35,-9999.0,2026-04-28 13:06:42.787800,2026-04-28 13:06:50.382550,0 days 00:00:07.594750,2,54,11,6,29,0.95,9,87,11,5,2.5,1.808892817947589,0.22852518075248499,44,-2.103174345940226,-1.3604882066149622,0.36319618566266365,5,0.5,1.2647454156849465,-0.9313390355576252,0.36319618566266365,-0.6450950000000288,8,-0.4497201323158061,1.1435441192781217,0.18236643676525777,12,-0.6208222307062187,0.6924789932286521,-0.23862700259636993,7,-0.9493729940455115,3.290358081957031,1.5613869584734763,6,-1.3604882066149622,0.36377952755906456,-0.7411079196513515,5,-0.3471367663418218,5.0,1.2522276115239261,6,1.3551100000000371,44,0.4090909090909091,COMPLETE
36,-9999.0,2026-04-28 13:06:50.387459,2026-04-28 13:06:58.007117,0 days 00:00:07.619658,3,37,14,5,36,0.85,11,90,12,4,2.64,3.003301309915459,0.8723208671154355,42,-1.770554109065207,-1.234214577444508,0.21530202101629814,5,0.8333333333333334,2.410999189077815,-0.9752967679092912,1.2139444257810958,0.13373880000002725,7,-0.8889087128157919,4.336598582959222,2.567815434451748,11,-0.4211198257981022,5.0,1.533323380424978,5,-0.614052544483456,5.0,1.5677803257521328,6,-1.234214577444508,0.21530202101629814,-1.0477045737933954,8,-0.7980003438322553,2.2539628297361385,0.47897183585712266,5,5.306979600000039,42,0.5476190476190477,COMPLETE
37,-9999.0,2026-04-28 13:06:58.011928,2026-04-28 13:07:05.671944,0 days 00:00:07.660016,3,50,14,6,39,0.8,14,84,10,4,2.4800000000000004,0.9971827999230855,-0.015725644043270332,79,-3.1491802910192463,-2.485549743848162,0.538767479562631,10,0.5,0.9899291671034812,-1.1668276670149584,0.538767479562631,-0.6685795999999633,14,-1.3553138090511003,0.9331380385428406,-0.09650722763647757,14,-1.2874467247194825,1.1817193114540745,0.21403698777391345,10,-1.5053029084568645,1.5782874842999086,1.2315072223221923,16,-2.485549743848162,0.6776067916899263,-0.9060651894117089,12,-1.67010739850835,1.0735776939891313,0.13125394269242197,13,-0.10855239999996158,79,0.4050632911392405,COMPLETE
38,-9999.0,2026-04-28 13:07:05.676720,2026-04-28 13:07:13.361928,0 days 00:00:07.685208,2,51,12,6,32,0.85,8,81,12,4,2.4400000000000004,1.1877167254051852,0.5112370796923801,132,-4.148472265410144,-3.32655866890658,0.4666022903772972,17,0.5,1.1710941434853877,-2.033333493033703,2.265811637740971,3.990256000000003,30,-1.8371167283049983,0.6646011968998321,-0.8876354723080682,23,-1.0276258568522096,0.6770783429754468,-0.6477156550644292,19,-1.2065414912345864,1.1900484980911104,0.4603700713761816,20,-3.32655866890658,0.4666022903772972,-2.18327381408584,17,-1.9317602282121895,1.8621583863464537,2.3354213482364328,23,2.9750996000001084,132,0.38636363636363635,COMPLETE
39,-9999.0,2026-04-28 13:07:13.366901,2026-04-28 13:07:20.978216,0 days 00:00:07.611315,2,60,12,7,46,0.9,11,88,12,3,2.52,1.4373066766100235,0.4355762979610083,85,-2.7396257523172087,-2.2476985773534253,0.6345218702205608,8,0.5,1.2035254452084,-1.3016868334388711,1.855048386116056,1.8281020000000092,15,-2.2476985773534253,0.6493595844306852,-0.9949964499976649,19,-1.1224148740550575,1.8473552305635192,0.8109284146008422,8,-1.1901773941279077,2.7877536426461926,2.4893556440861886,17,-1.8047331832012397,0.6345218702205608,-1.2824310980561582,16,-1.8899745572601239,0.8498013456831276,-0.23750072286716772,10,2.5824204000000517,85,0.38823529411764707,COMPLETE
40,-9999.0,2026-04-28 13:07:20.982991,2026-04-28 13:07:28.545986,0 days 00:00:07.562995,3,45,13,7,41,0.95,16,76,10,5,2.4800000000000004,2.762237839818398,0.4586558759180126,28,-1.7853792848414058,-1.6217736841639936,0.0,3,0.8333333333333334,1.8701396031399715,-0.392989066292151,1.00910787453094,0.0026452000000176668,3,-0.43273854541517204,1.1706657523287116,0.11945604014884648,6,-0.4557346210856115,5.0,1.680416936981599,5,-0.4659522878753326,4.393653412050737,1.5358091987954126,7,-1.6217736841639936,0.0,-1.3533866230440728,3,-0.04159497022800048,5.0,0.7669945026262726,4,2.7512248000000517,28,0.5357142857142857,COMPLETE
41,-9999.0,2026-04-28 13:07:28.551028,2026-04-28 13:07:36.193752,0 days 00:00:07.642724,2,50,14,5,49,0.9,8,89,14,5,2.46,2.0636261064443917,1.1715357298584455,83,-2.5644682923522395,-2.2958857087855793,0.10708436232811672,9,0.8333333333333334,1.7696603176569492,-2.045237882700079,5.0,5.250073799999977,15,-0.7228104458055823,1.3611186212343018,0.5908685643126077,17,-0.6964874409207703,1.147891277178336,0.1464176114448268,9,-0.5210171389890205,2.8811629496402547,1.9729442709970568,13,-2.2958857087855793,0.10708436232811672,-2.1670038058994257,13,-0.8379695618125439,1.884499428285342,1.2359139382956297,16,7.083191600000038,83,0.42168674698795183,COMPLETE
42,-9999.0,2026-04-28 13:07:36.198808,2026-04-28 13:07:43.803145,0 days 00:00:07.604337,2,50,13,5,37,0.8,11,88,15,5,2.64,1.4367870092140933,0.901197778295774,127,-3.3178847448712885,-3.0422168042427047,0.45599029193423846,19,0.6666666666666666,1.3228193547217473,-2.043121068843825,3.236395084985256,5.745902800000069,24,-0.7194259360853211,1.3293880786303338,0.6287615712710748,22,-1.2438904813084188,0.9501971753843756,-0.09570532997930092,19,-0.930736755808553,1.5879052472318433,1.4693739111241166,22,-3.0422168042427047,0.45599029193423846,-2.4768823097778836,21,-1.1228749585336781,1.0608461771185134,0.13573602713656818,19,5.341982400000034,127,0.3937007874015748,COMPLETE
43,-9999.0,2026-04-28 13:07:43.807969,2026-04-28 13:07:51.426039,0 days 00:00:07.618070,2,60,13,6,49,0.85,11,90,12,3,2.4200000000000004,1.4352737336071997,0.5298658435184955,97,-2.6599991939812,-2.165436836304832,0.6330457646389841,9,0.5,1.2344312173530625,-1.3064685662860547,1.5615083500882176,1.3684520000000422,19,-2.165436836304832,0.709164087372595,-0.7777232308923576,19,-1.0432161294546447,0.6330457646389841,-0.41071987152607736,9,-0.8139961835973912,3.3002368680446645,3.051941558116389,19,-1.8301039020728314,0.7802631673995651,-0.9430051133427542,20,-1.6731874810920044,1.6274241640991722,0.8902497187557312,11,3.1608994000000834,97,0.4020618556701031,COMPLETE
44,-9999.0,2026-04-28 13:07:51.430858,2026-04-28 13:07:59.038674,0 days 00:00:07.607816,2,48,13,7,39,0.9,12,88,15,5,2.7,1.7025153907753785,0.5567715481703687,72,-2.3759133052137926,-2.1393483942996996,0.22953165436475398,7,0.5,1.39563382669237,-1.3858052673471,3.4437700968152036,2.789196999999999,14,-1.1543632817115008,0.868347691606112,-0.258390966902855,16,-0.7969403039049758,0.22953165436475398,-0.7462954943670885,7,-0.5426160213569728,4.185774795597347,3.0747759867065794,13,-2.1393483942996996,0.23578863531415492,-1.7198438152411288,12,-0.7174671300392091,1.2518794709547,0.20118657882670643,10,3.29080700000004,72,0.4166666666666667,COMPLETE
45,-9999.0,2026-04-28 13:07:59.043387,2026-04-28 13:08:06.701655,0 days 00:00:07.658268,2,52,11,5,35,0.9,11,82,15,3,2.6,1.1859603016730258,0.16964327843667637,100,-2.868001531487684,-2.868001531487684,0.7093577563456648,11,0.5,1.0664355150950713,-2.868001531487684,0.8505082064202156,-0.44976399999999694,16,-1.192879489253229,1.4774438851369724,1.0709105702170651,20,-0.6147396266288577,0.8780762014924307,-0.17180710129260923,15,-1.2096396139463186,2.108127693611694,1.84820587231036,16,-2.0703013472276712,0.7093577563456648,-1.4210634449902448,22,-1.6214310981064652,1.0922480670311767,0.14137777437548404,11,0.9886940000000122,100,0.36,COMPLETE
46,-9999.0,2026-04-28 13:08:06.706584,2026-04-28 13:08:14.326193,0 days 00:00:07.619609,3,48,13,5,43,0.9,12,90,10,5,2.7600000000000002,1.4799802640066098,0.10977452999663129,52,-2.6976595004251767,-2.1677230195755346,0.1365324052749166,5,0.5,1.0936036771869682,-0.9263658602735771,0.8005421270073199,-0.10669599999996171,5,-0.8354535282430557,0.920037828063886,-0.10580448915774587,12,-1.1030443953758966,1.0050836991927377,0.005395860137835662,9,-0.73552218035306,4.585729092793678,2.634653817711663,10,-2.1677230195755346,0.1365324052749166,-1.9766762120454695,10,-0.456457231474176,1.4319564317071207,0.2077742033334662,6,0.606242000000079,52,0.4230769230769231,COMPLETE
47,-9999.0,2026-04-28 13:08:14.331154,2026-04-28 13:08:21.948918,0 days 00:00:07.617764,3,53,13,7,51,0.95,13,88,10,4,2.72,1.1690238267366524,-0.08657611117116974,34,-2.5063633685123703,-1.4874431185914867,0.0,2,0.16666666666666666,0.8862882609334458,-1.2665777777246559,0.0,-0.8766399999999841,5,-1.4874431185914867,0.11914446269561571,-1.0278965523363826,6,-0.4665911135035555,0.640975869276062,-0.19260528243550956,6,-0.842928601984364,4.854560938809608,2.3481932179903353,9,-1.2859263355510193,0.4512262692834892,-0.7511068808007892,6,-1.279628341118558,0.9482354203551396,-0.019401169444688282,2,-0.5572511999999752,34,0.35294117647058826,COMPLETE
48,-9999.0,2026-04-28 13:08:21.953742,2026-04-28 13:08:29.563624,0 days 00:00:07.609882,2,36,14,5,41,0.9,15,82,15,5,2.4400000000000004,1.656073068602188,0.4102323169143644,40,-1.6788349933848614,-1.332609226419876,0.12257844004375301,4,0.8333333333333334,1.5181288397845825,-0.8234185942125516,1.0268534466261081,0.01403200000000826,5,-0.6355807166625479,2.4372188568387556,1.971314585137418,12,-0.25737797285917896,1.3299508767364003,0.09944891918844956,4,-0.5446837192868851,1.7191112808759705,0.5532435482304532,5,-1.332609226419876,0.12257844004375301,-1.1403626437593628,6,-0.5122382504986707,3.30072551049214,0.96371749268922,8,2.45922599999997,40,0.45,COMPLETE
49,-9999.0,2026-04-28 13:08:29.568401,2026-04-28 13:08:37.184127,0 days 00:00:07.615726,3,52,13,7,35,0.8,11,86,10,5,2.4800000000000004,1.0099211821810736,-0.23595576246984717,98,-4.130266068488081,-2.124352141149529,0.3874961946410819,13,0.5,0.8903148124009069,-1.3931381977591297,1.5286673515775293,0.9931492000000208,18,-0.7188534519126784,1.2908613525561332,0.39992692890502557,16,-1.2392104947478029,0.7440592292810303,-0.36922928959429724,13,-1.5744254303069072,1.5495960885273297,1.0058725398603308,14,-2.124352141149529,0.3874961946410819,-1.9875510202393754,16,-1.8847135094805136,0.5588468765033384,-1.4579029337507876,21,-1.447313600000033,98,0.41836734693877553,COMPLETE
50,-9999.0,2026-04-28 13:08:37.189269,2026-04-28 13:08:44.805438,0 days 00:00:07.616169,3,47,13,5,44,0.9,12,90,14,5,2.5,1.6709255704712147,0.3184720737984777,61,-2.698323651825846,-2.174676552140755,0.12206356517733055,7,0.8333333333333334,1.2718336264993124,-0.9224650555979812,1.5975922083263738,0.31967000000001633,7,-0.6961618726654779,1.6604681882076993,0.932025593784358,15,-0.9385278059975154,1.0821275059881004,0.09887938507531224,11,-0.7268445324922481,4.135753641372569,2.268526121531833,10,-2.174676552140755,0.12206356517733055,-1.9859136239291475,10,-0.5954603920413004,1.4275483137552154,0.2776449663284941,8,1.8776500000000418,61,0.45901639344262296,COMPLETE
51,-9999.0,2026-04-28 13:08:44.810469,2026-04-28 13:08:52.439578,0 days 00:00:07.629109,2,39,12,6,36,0.9,10,81,15,5,2.6,2.4096048807260133,1.176022414452205,74,-1.7683487137782024,-1.5229895298693161,0.49928320386828035,8,0.6666666666666666,2.0022371077313124,-0.9768478644118348,0.9662874870734507,-0.031621999999986716,9,-0.8780532101605928,4.238448346770741,4.174676116081422,17,-0.5407998683784379,2.2877833160913896,1.1833584411029552,14,-0.5191226792555039,5.0,2.23952556692677,8,-1.5229895298693161,0.49928320386828035,-1.0380902649993806,12,-1.1254732568919146,1.4658269305522158,0.5282866276014486,14,7.178843999999973,74,0.5,COMPLETE
52,-9999.0,2026-04-28 13:08:52.444439,2026-04-28 13:09:00.092809,0 days 00:00:07.648370,2,50,11,6,38,0.85,11,79,10,3,2.7800000000000002,1.017913561758344,-0.4315752869291867,114,-4.128622580158099,-3.5412413348449925,0.20663762295558655,14,0.5,0.8392277848791192,-3.066631033960154,0.20663762295558655,-2.7261518000000096,21,-2.2987089030271934,0.967071759219854,-0.0993796398402802,24,-0.5280737811652212,1.300325818406426,0.36025310461322846,14,-1.2475387641916624,1.8035551553611624,1.7294099847872557,18,-3.5412413348449925,0.43818161949513745,-2.694606088280682,22,-2.164681003932935,1.3917093951118975,0.8410227171453677,15,-2.6475887999999004,114,0.32456140350877194,COMPLETE
53,-9999.0,2026-04-28 13:09:00.097671,2026-04-28 13:09:07.764680,0 days 00:00:07.667009,2,52,14,6,35,0.85,11,79,11,3,2.7800000000000002,1.1965352706153474,0.40720633552550994,119,-2.647086086985721,-2.647086086985721,0.8942881940787265,14,0.5,1.1364079144405435,-2.647086086985721,1.0823357447964255,0.33346800000000343,25,-1.6900894882487854,0.9734817078145277,-0.0712763162935226,21,-0.7148372077324856,0.9573345301830446,-0.06636934285164653,14,-1.258082292203921,2.201843586187415,2.5513956972567753,21,-1.8971639719033064,0.8942881940787265,-0.4883687079863197,23,-1.9337557834005976,1.069927860631944,0.18438868302776967,15,2.4385220000001206,119,0.33613445378151263,COMPLETE
54,-9999.0,2026-04-28 13:09:07.769528,2026-04-28 13:09:15.390325,0 days 00:00:07.620797,2,56,12,5,39,0.85,13,80,13,5,2.46,1.6423228804472858,0.9551558157016323,104,-2.589517515059532,-2.0295321364556096,0.640804708750126,14,0.5,1.428830977540739,-2.0295321364556096,5.0,6.042070400000021,17,-0.8076643081427101,0.7460489108585854,-0.42294100662897405,18,-0.8024290139315284,1.0394509918872994,0.04333559120430763,14,-1.7971380089814588,1.7258313033320336,1.9292503192271715,18,-1.6985323319451764,0.7018013678556695,-0.9544000632452643,19,-1.3144525377678704,0.640804708750126,-0.9063803463474684,18,5.683056799999986,104,0.4230769230769231,COMPLETE
55,-9999.0,2026-04-28 13:09:15.395298,2026-04-28 13:09:22.997203,0 days 00:00:07.601905,3,45,13,5,41,0.85,15,79,10,4,2.74,1.8979196189022234,0.33014809728070804,55,-2.2220083889152464,-1.864456767866982,0.18313993528403794,7,0.5,1.3093355131917461,-0.670996533662597,0.8474446992586256,-0.12572539999996524,10,-1.864456767866982,0.47635034295622025,-0.7651606012264889,10,-0.45399456624782947,3.456457664709655,1.8997814107215572,11,-0.6319871330398122,5.0,1.878832913554196,7,-1.6486230079790456,0.18313993528403794,-1.3764299243989253,8,-1.6845618466739338,1.424125071204802,0.4695901850338746,9,1.9507378000001019,55,0.45454545454545453,COMPLETE
56,-9999.0,2026-04-28 13:09:23.002004,2026-04-28 13:09:30.585494,0 days 00:00:07.583490,3,43,12,7,53,0.8,15,82,10,4,2.62,1.6884669607961558,0.8549090195893395,85,-2.7096136281754855,-2.493377206476048,0.6856701083190971,11,0.6666666666666666,1.5328237237077413,-0.9732561269010509,0.7868930452151828,-0.2229801999999892,11,-1.026836418433436,2.3710292868486422,1.8603161366421261,16,-1.0368002277743074,1.965509190929798,1.3452580102972789,16,-0.9548134319831406,2.579126521239951,1.66919131018195,12,-2.493377206476048,0.6856701083190971,-0.8881376524772833,14,-1.8043247026207083,1.742573612224264,1.3658065128919539,16,5.207201000000006,85,0.4823529411764706,COMPLETE
57,-9999.0,2026-04-28 13:09:30.590399,2026-04-28 13:09:38.237559,0 days 00:00:07.647160,2,45,14,5,36,0.9,12,81,14,3,2.56,1.4245230352227356,-0.038449598707542464,62,-3.395972073039874,-2.2916172126991343,0.27364948936294664,8,0.3333333333333333,0.9661278243773256,-1.5800775618848886,0.27364948936294664,-1.2410788000000061,12,-2.2916172126991343,0.49737382442041594,-1.157544033601654,15,-0.6313044669126469,0.5430695689961729,-0.4739514189346261,9,-0.8458015692000238,5.0,2.282994760475532,8,-0.7276476662877908,1.4852811476135384,0.6617956860129448,10,-1.7114259608793758,0.7477641809433404,-0.30291378619744513,8,-0.27427520000001815,62,0.3709677419354839,COMPLETE
58,-9999.0,2026-04-28 13:09:38.242269,2026-04-28 13:09:45.789665,0 days 00:00:07.547396,3,51,14,7,41,0.8,18,87,11,4,2.72,0.9764533919968023,-0.12520634397291305,55,-3.8735301115009424,-1.5980698241376883,0.19809619667097736,7,0.5,0.894936225836947,-1.1473542781894175,2.0032786821818203,1.0372196000000056,11,-0.8042904734371997,0.44042855135595405,-0.6306539337904926,11,-1.2583570428466837,0.6136358072818401,-0.4590305657336091,7,-1.5017719048269635,1.0814721345951817,0.12016711255531387,11,-1.5980698241376883,0.19809619667097736,-1.27399953489159,7,-0.6227891455663424,1.5218089798950396,0.45505925802289404,8,-0.7659747999999356,55,0.38181818181818183,COMPLETE
59,-9999.0,2026-04-28 13:09:45.794289,2026-04-28 13:09:53.392791,0 days 00:00:07.598502,2,44,12,6,39,0.95,14,90,10,3,2.74,2.2336707683920216,0.2761249974979581,24,-1.7782308245844056,-1.7782308245844056,0.3142025717039915,3,0.5,1.555022272464258,-0.5024374846071744,0.5996903094594627,-0.1732099999999681,4,-1.7782308245844056,0.3142025717039915,-0.7554525193086636,5,-0.42132003778728366,5.0,0.800804088749163,3,-0.5135986871010831,5.0,1.6810872568253643,5,-1.0725810587059905,0.8085135616357051,-0.127090826187648,3,-0.32089125102295374,1.6796181675529727,0.2306119849095012,4,1.6496816000000525,24,0.4166666666666667,COMPLETE
60,-9999.0,2026-04-28 13:09:53.397555,2026-04-28 13:10:01.027513,0 days 00:00:07.629958,2,45,12,5,35,0.9,12,82,15,5,2.6,1.3019145288559668,0.10417461713396563,69,-3.202105126743359,-2.2909795157285293,0.12244590657631768,9,0.6666666666666666,1.0732472210695503,-1.0715929123999384,1.0925106206940676,0.11628400000003314,13,-0.9352240597030638,0.8469363845020855,-0.22314451862792684,13,-0.6731852485549206,1.1978980595590298,0.16192345240220174,9,-1.126095364268818,2.8366155090272986,2.0883031599836954,11,-2.2909795157285293,0.12244590657631768,-2.0996538673403564,12,-0.6795903518223639,1.7150806927770004,0.5813354763861467,11,0.5807340000000494,69,0.391304347826087,COMPLETE
61,-9999.0,2026-04-28 13:10:01.032325,2026-04-28 13:10:08.628979,0 days 00:00:07.596654,2,36,13,6,43,0.85,15,84,11,4,2.56,1.7146822295461777,0.5055912808578885,59,-2.190899025661523,-1.7271610191913787,0.3179588440845271,6,0.8333333333333334,1.4629567268400063,-0.6010686014605916,1.4385619526202995,0.3054584000000693,10,-0.5564240189756623,3.3124191539286243,2.387471667244778,13,-0.589790222299908,1.4212546093632097,0.1902122455765376,6,-0.9904664400312976,1.7875383273279046,1.008957322353643,11,-1.7271610191913787,0.3179588440845271,-1.538044858801746,10,-0.6338076608049293,2.0103604899525,0.6794929087740487,9,3.030556400000095,59,0.4915254237288136,COMPLETE
